0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
38.02,0.08,2.23,3.34,0.0,1.68,0.22,9.46,0.0,0.02,2.65,0.0,1.41,0.98,0.21,0.0,0.0,0.04,0.07,43.88,0.0,0.23,0.0,0.0,40.63,0.0,0.45,0.3,25.51,2.59,0.27,51.42,0.02,1.24,0.0,0.0,3.99,0.36,0.0,2.15,0.0,1.07,3.63,0.0,2.16,22.0,0.0,0.0,0.0,1.8,3.14,0.06,0.0,3.52,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,3.93,0.0,0.49,0.0,0.39,3.06,0.0,4.04,0.0,0.0,26.99,0.0,0.0,5.49,1147.86,0.0,0.5,3.18,0.73,0.0,0.0,0.18,0.0,0.0,0.0,1.53,4.33,26.24,2.7,1.47,20.48,23.22,0.0,0.0,0.0,0.0,0.14,10.0,0.59,0.0,0.45,0.0,0.0,0.0,0.0,0.0,46.05,0.0,47.39,0.0,15.88,0.0,3.69,6.06,63.98,16.41,0.0,0.0,0.2,4.15,1.74,0.0,1.26,2.03,41.85,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,4.78,1.35,4.07,0.0,0.06,46.97,0.0,0.0,0.0,0.97,45.44,0.0,189.19,0.0,0.0,0.6,0.11,17.64,0.15,0.0,1.68,1.31,0.0,0.28,54.9,4.95,2.54,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.18,0.0,0.0,0.0,1.05,23.68,0.0,0.0,0.53,7.13,0.0,0.12,5.96,7.14,2.11,0.0,0.52,0.0,0.23,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.17,45.55,1.0
43.1,0.12,2.57,2.67,0.0,9.98,0.13,10.67,0.0,0.0,2.75,0.0,1.62,0.14,0.2,0.0,0.0,0.0,0.0,45.39,0.0,0.51,0.07,0.04,63.31,0.0,0.42,0.07,28.82,2.01,0.17,60.48,0.02,1.12,0.11,0.0,7.25,0.0,0.0,3.05,0.0,0.55,2.27,0.0,3.36,16.33,0.0,0.39,0.0,2.09,3.16,0.15,0.0,2.94,0.14,0.0,0.0,0.0,0.22,0.0,0.0,0.42,0.0,0.02,0.0,5.2,0.12,0.87,0.0,0.85,3.42,0.0,6.57,0.0,0.0,32.87,0.0,0.0,5.14,1317.2,0.0,0.36,4.29,1.39,0.0,0.0,0.01,0.0,0.0,0.0,2.23,3.78,29.08,4.92,1.53,18.58,17.22,0.0,0.0,0.0,0.0,0.18,15.75,0.29,0.0,0.35,0.0,0.0,0.0,0.0,0.0,53.94,0.0,39.61,0.0,11.0,0.0,3.66,6.82,101.58,15.69,0.0,0.0,0.15,6.34,1.55,0.0,1.5,2.54,51.66,0.0,0.16,0.0,0.09,0.0,0.43,0.0,0.06,7.24,1.01,4.28,0.0,0.0,40.6,0.0,0.0,0.0,2.92,47.59,0.0,238.7,0.0,0.0,1.02,0.08,30.86,0.0,0.04,1.81,2.49,0.0,0.27,57.29,4.88,9.43,0.0,0.0,0.0,0.0,12.71,0.0,0.0,0.15,0.0,0.25,0.0,1.65,26.0,0.17,0.0,0.31,5.76,0.0,0.0,8.21,5.38,1.53,0.0,0.45,0.0,0.18,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.06,63.71,0.0
58.02,0.2,2.31,2.2,0.0,20.97,0.4,16.91,0.0,0.0,1.89,0.0,1.71,0.16,0.12,0.0,0.07,0.0,0.0,81.77,0.0,0.19,0.08,0.0,78.99,0.0,0.5,1.1,48.87,2.48,1.0,83.7,0.03,0.96,0.08,0.0,4.58,0.0,0.0,3.89,0.0,0.49,1.81,0.0,3.55,33.15,0.0,0.16,0.01,1.18,3.46,0.04,0.0,2.09,0.09,0.0,0.0,0.0,0.42,0.0,0.0,0.02,0.0,0.0,0.0,3.94,0.15,0.65,0.0,1.19,2.28,0.0,6.79,0.0,0.04,46.56,0.0,0.0,5.72,2245.84,0.0,0.41,3.67,0.94,0.0,0.0,0.03,0.0,0.09,0.0,2.24,6.74,48.47,10.57,4.14,16.89,25.26,0.11,0.09,0.0,0.0,0.12,19.58,0.16,0.0,0.5,0.0,0.0,0.0,0.0,0.0,72.04,0.0,57.94,0.0,15.86,0.0,3.39,9.14,120.65,20.34,0.0,0.0,0.0,5.57,0.97,0.0,1.49,2.03,67.18,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.32,5.49,2.27,4.34,0.0,0.0,67.71,1.34,0.0,0.0,1.43,70.03,0.0,280.13,0.0,0.0,1.55,0.0,14.37,0.0,0.02,2.33,2.13,0.0,0.42,114.11,6.36,16.44,0.0,0.12,0.0,0.0,7.49,0.0,0.0,0.05,0.0,0.0,0.13,1.56,35.2,0.11,0.0,0.48,9.54,0.0,0.0,5.53,3.99,0.58,0.11,0.71,0.0,0.22,0.03,0.0,0.0,0.0,0.27,0.0,0.0,0.5,82.4,0.0
42.65,0.0,2.72,4.38,0.0,1.47,0.04,10.31,0.0,0.04,4.83,0.0,0.64,0.17,0.37,0.12,0.0,0.0,0.11,48.57,0.0,0.66,0.26,0.0,47.43,0.0,0.46,0.51,31.13,2.59,0.15,82.21,0.04,1.82,0.0,0.0,15.76,0.1,0.0,2.86,0.0,1.76,0.31,0.0,2.9,17.52,0.0,0.0,0.0,2.22,2.76,0.2,0.07,5.89,0.0,0.0,0.85,0.0,0.25,0.0,0.0,0.06,0.0,0.02,0.0,5.14,0.0,0.67,0.0,1.06,2.64,0.0,3.11,0.0,0.04,18.27,0.0,0.1,4.3,723.28,0.0,0.32,3.74,1.67,0.0,0.0,0.14,0.0,0.0,0.0,2.12,8.16,32.06,4.15,2.35,17.74,24.07,0.0,0.0,0.0,0.0,0.29,10.5,0.5,0.0,0.37,0.0,0.0,0.08,0.0,0.0,68.44,0.0,43.23,0.0,15.02,0.0,4.24,8.47,59.26,30.02,0.0,0.0,0.0,6.33,1.53,0.0,1.84,2.79,60.51,0.0,0.0,0.0,0.05,0.03,0.25,0.0,0.07,6.49,0.9,4.15,0.0,0.03,29.98,1.64,0.0,0.0,1.39,47.99,0.0,185.25,0.0,0.0,0.57,0.05,17.15,0.0,0.03,2.4,0.98,0.14,0.18,71.88,4.3,4.2,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.14,0.0,0.0,0.0,2.19,29.27,0.4,0.0,0.35,14.89,0.0,0.0,7.45,8.37,2.35,0.0,0.56,0.0,0.37,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.07,54.38,1.0
33.66,0.0,1.42,2.21,0.0,1.78,0.2,9.3,0.0,0.0,2.34,0.0,1.3,0.0,0.14,0.0,0.0,0.0,0.0,45.1,0.0,0.22,0.0,0.0,29.23,0.0,0.19,1.3,25.28,2.11,0.14,46.55,0.02,0.82,0.05,0.0,8.62,0.44,0.0,2.39,0.0,0.26,1.34,0.0,2.57,22.93,0.37,0.18,0.0,1.36,2.13,0.05,0.0,1.72,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.07,0.0,0.0,3.42,0.08,0.99,0.0,0.67,2.22,0.0,3.33,0.0,0.0,22.07,0.0,0.0,3.3,0.55,0.0,0.11,3.01,0.97,0.0,0.0,0.02,0.0,0.0,0.0,1.15,4.31,25.79,2.84,1.13,13.87,21.62,0.0,0.0,0.0,0.0,0.35,7.76,0.45,0.0,0.44,0.0,0.0,0.0,0.0,0.0,56.85,0.0,42.13,0.0,14.77,0.0,2.89,7.87,41.96,24.8,0.0,0.0,0.18,3.64,1.33,0.0,1.44,1.5,39.77,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.21,3.96,0.84,3.83,0.0,0.0,38.9,0.0,0.0,0.0,1.01,54.78,0.0,131.27,0.0,0.0,0.55,0.0,15.37,0.14,0.03,1.43,1.33,0.0,0.07,47.24,6.07,3.13,0.0,0.0,0.0,0.0,9.9,0.0,0.15,0.01,0.0,0.0,0.0,1.44,23.81,0.04,0.0,0.53,8.72,0.0,0.0,5.81,4.78,1.31,0.0,0.71,0.0,0.22,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,44.55,1.0
52.86,0.0,3.99,4.61,0.0,13.94,0.07,12.57,0.0,0.02,4.21,0.0,2.0,0.15,0.19,0.0,0.0,0.0,0.1,59.64,0.0,0.78,0.08,0.04,78.48,0.0,0.52,0.98,39.39,5.13,0.58,73.89,0.03,1.76,0.0,0.0,12.52,0.09,0.0,3.02,0.0,0.43,0.55,0.0,3.0,17.21,0.0,0.58,0.0,2.87,4.96,0.03,0.0,7.69,0.0,0.0,0.0,0.03,0.37,0.0,0.0,0.12,0.06,0.02,0.0,8.1,0.0,0.82,0.0,1.27,3.26,0.0,9.09,0.0,0.07,38.9,0.0,0.09,9.32,538.68,0.0,0.56,5.14,1.7,0.0,0.0,0.16,0.0,0.0,0.0,3.53,12.84,25.8,4.03,3.13,21.22,12.97,0.0,0.02,0.0,0.0,0.11,17.35,0.37,0.0,0.23,0.01,0.0,0.0,0.0,0.0,30.92,0.0,39.6,0.0,12.13,0.0,4.58,6.4,128.75,13.19,0.0,0.0,0.15,8.98,1.38,0.0,1.41,2.45,38.91,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.41,8.61,1.27,7.41,0.0,0.04,61.99,0.0,0.0,0.02,2.93,48.98,0.0,378.75,0.0,0.0,1.05,0.08,51.51,0.0,0.04,3.5,2.65,0.0,0.76,58.35,5.2,17.23,0.0,0.28,0.0,0.0,6.52,0.0,0.0,1.11,0.0,0.0,0.0,0.34,26.84,0.4,0.0,0.63,6.83,0.0,0.0,6.73,10.28,0.63,0.1,0.39,0.0,0.08,0.02,0.0,0.0,0.0,1.72,0.0,0.0,0.46,70.96,0.0
19.71,0.0,1.35,1.6,0.0,1.0,0.0,4.94,0.0,0.02,0.98,0.0,0.28,0.0,0.2,0.0,0.0,0.0,0.0,23.15,0.0,0.44,0.09,0.0,16.18,0.0,0.11,1.09,13.71,1.54,0.16,25.19,0.0,0.92,0.0,0.0,3.01,0.34,0.0,1.32,0.0,0.32,0.87,0.0,1.49,12.69,0.0,0.18,0.0,1.02,1.97,0.05,0.08,2.36,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.08,0.0,0.0,0.0,2.21,0.03,0.09,0.0,0.25,1.3,0.0,1.36,0.0,0.0,9.98,0.0,0.0,2.69,2088.24,0.0,0.12,1.03,0.87,0.0,0.23,0.0,0.0,0.0,0.0,0.69,4.55,12.94,8.55,0.77,8.81,13.52,0.0,0.0,0.0,0.0,0.41,5.55,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,28.42,0.0,26.94,0.0,9.34,0.0,2.46,3.16,22.7,20.36,0.0,0.0,0.19,2.64,0.93,0.0,0.75,1.31,20.53,0.0,0.11,0.0,0.0,0.0,0.2,0.0,0.07,2.96,0.38,2.02,0.0,0.07,20.97,0.0,0.0,0.0,0.62,30.8,0.0,83.4,0.0,0.0,0.28,0.03,42.94,0.0,0.03,1.2,1.25,0.0,0.16,29.34,3.49,0.86,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.03,0.0,0.0,0.0,0.86,14.45,0.23,0.0,0.29,5.94,0.0,0.0,3.79,4.3,0.34,0.0,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,23.22,0.0
27.06,0.0,0.66,1.17,0.0,4.91,0.09,6.13,0.0,0.04,1.29,0.0,0.89,0.0,0.11,0.0,0.0,0.0,0.07,38.76,0.0,0.25,0.0,0.0,18.67,0.0,0.17,1.45,21.37,2.49,0.1,44.91,0.02,0.66,0.0,0.0,10.98,0.0,0.0,2.47,0.0,0.21,0.73,0.0,2.48,20.55,0.0,0.19,0.0,0.83,1.36,0.06,0.0,1.32,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.06,0.0,1.28,0.0,0.56,1.92,0.0,2.69,0.0,0.04,19.24,0.0,0.0,2.33,1664.29,0.0,0.0,1.63,0.93,0.0,0.0,0.02,0.0,0.0,0.0,0.86,6.89,14.18,7.85,1.78,14.86,12.28,0.0,0.03,0.0,0.09,0.67,7.33,0.2,0.0,0.27,0.0,0.0,0.0,0.0,0.0,60.73,0.0,28.93,0.0,19.37,0.0,1.67,9.0,44.33,11.06,0.0,0.0,0.2,2.96,0.56,0.0,0.93,1.26,13.37,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.23,5.27,1.21,2.23,0.0,0.07,27.93,0.0,0.0,0.05,0.53,41.42,0.0,92.46,0.0,0.0,0.4,0.02,21.4,0.15,0.0,1.28,1.21,0.0,0.08,24.1,2.7,2.68,0.0,0.0,0.0,0.0,4.21,0.0,0.16,0.05,0.0,0.0,0.0,1.55,16.88,0.23,0.0,0.18,14.42,0.0,0.0,4.29,2.33,0.36,0.0,0.87,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,32.32,0.0
61.54,0.0,2.87,4.12,0.0,18.04,0.18,20.54,0.0,0.0,2.9,0.0,5.08,0.38,0.16,0.0,0.0,0.0,0.0,70.75,0.0,0.35,0.0,0.0,81.51,0.0,0.68,0.46,49.07,3.23,0.42,91.94,0.0,1.54,0.05,0.0,9.4,0.0,0.0,3.57,0.0,1.2,2.32,0.0,4.56,25.67,0.0,0.74,0.0,1.32,3.76,0.16,0.0,3.37,0.11,0.0,0.0,0.0,0.08,0.0,0.0,0.02,0.0,0.0,0.0,6.01,0.08,0.68,0.0,0.92,3.51,0.0,10.12,0.0,0.0,43.91,0.0,0.0,11.28,601.25,0.0,0.37,7.24,0.88,0.0,0.0,0.16,0.0,0.0,0.25,3.36,8.64,30.1,7.45,5.01,18.91,14.85,0.0,0.14,0.0,0.0,0.14,8.8,0.29,0.0,0.59,0.0,0.0,0.0,0.0,0.04,32.58,0.0,53.68,0.0,12.61,0.0,4.63,7.61,170.73,15.58,0.0,0.0,0.0,7.25,1.32,0.0,1.69,2.22,37.32,0.0,0.11,0.0,0.06,0.0,1.24,0.0,0.15,8.22,1.85,6.65,0.0,0.07,64.01,1.27,0.0,0.0,2.41,54.08,0.0,413.8,0.0,0.0,1.6,0.31,15.39,0.0,0.0,3.88,1.78,0.0,0.38,79.81,5.02,19.22,0.0,0.26,0.0,0.0,7.21,0.0,0.0,0.47,0.0,0.0,0.0,0.95,26.88,0.07,0.0,0.78,6.3,0.0,0.0,6.5,7.89,0.49,0.0,0.52,0.0,0.16,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.34,62.13,0.0
79.61,0.0,2.8,4.74,0.0,13.44,0.25,22.06,0.0,0.0,2.76,0.0,4.58,0.0,0.06,0.0,0.0,0.0,0.0,81.32,0.0,0.27,0.0,0.0,106.5,0.0,0.53,0.75,50.56,3.14,0.49,97.48,0.02,1.62,0.06,0.0,6.38,0.0,0.0,3.16,0.04,1.16,1.99,0.0,4.06,24.74,0.0,0.21,0.0,1.5,3.6,0.18,0.0,2.28,0.25,0.03,0.0,0.0,0.16,0.0,0.0,0.12,0.0,0.0,0.0,6.7,0.0,0.75,0.0,1.13,2.81,0.0,7.59,0.0,0.0,51.07,0.0,0.0,10.57,530.04,0.0,0.14,6.79,0.56,0.0,0.0,0.02,0.0,0.0,0.0,2.89,5.93,43.21,5.29,4.35,18.35,18.29,0.18,0.13,0.0,0.0,0.05,16.06,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,44.24,0.0,60.85,0.0,13.09,0.0,4.72,8.38,250.13,19.37,0.0,0.0,0.0,6.25,1.41,0.0,1.43,2.24,62.68,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.26,6.87,1.32,7.19,0.0,0.0,71.92,0.0,0.0,0.06,1.6,70.75,0.0,469.25,0.0,0.0,1.45,0.03,12.74,0.16,0.0,1.87,1.77,0.0,0.26,109.94,5.08,18.17,0.0,0.15,0.0,0.0,7.77,0.0,0.0,0.17,0.0,0.0,0.0,1.11,30.43,0.11,0.0,1.09,7.09,0.0,0.0,6.77,6.96,0.85,0.0,0.91,0.0,0.18,0.03,0.0,0.0,0.0,1.22,0.0,0.0,0.67,80.95,0.0
75.54,0.09,2.9,4.37,0.0,13.62,0.19,18.4,0.0,0.0,3.91,0.0,2.34,0.43,0.2,0.0,0.0,0.0,0.0,73.64,0.0,0.23,0.11,0.0,99.02,0.0,0.62,1.75,51.25,2.76,0.2,82.17,0.07,1.44,0.05,0.0,8.1,0.0,0.0,3.51,0.0,1.46,0.39,0.0,5.92,23.43,0.0,0.62,0.0,1.67,3.35,0.08,0.0,4.63,0.0,0.0,0.0,0.02,0.23,0.0,0.0,0.2,0.0,0.03,0.0,7.63,0.0,0.21,0.0,1.28,3.82,0.0,8.71,0.0,0.0,35.43,0.0,0.0,11.39,625.35,0.0,0.54,7.09,1.29,0.0,0.0,0.0,0.24,0.0,0.0,3.54,2.12,30.5,4.61,5.53,20.73,15.73,0.09,0.03,0.0,0.0,0.0,21.44,0.53,0.0,1.88,0.0,0.0,0.0,0.0,0.0,32.33,0.0,42.67,0.0,9.69,0.0,5.64,4.58,199.15,15.24,0.0,0.0,0.0,8.13,1.31,0.0,1.55,3.12,40.23,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.34,9.44,3.55,7.59,0.0,0.14,50.13,0.0,0.0,0.0,1.86,57.8,0.0,348.15,0.0,0.0,2.15,0.05,30.58,0.0,0.03,5.2,2.95,0.0,0.48,78.59,5.07,17.38,0.0,0.29,0.0,0.0,7.21,0.0,0.0,0.64,0.0,0.0,0.0,0.33,28.44,0.25,0.0,0.66,6.85,0.0,0.0,6.84,12.68,0.76,0.14,0.56,0.0,0.17,0.0,0.0,0.0,0.0,1.42,0.0,0.03,0.66,76.85,0.0
65.37,0.08,5.07,3.29,0.0,32.15,0.08,24.73,0.0,0.0,3.91,0.0,4.3,0.0,0.08,0.13,0.0,0.0,0.0,75.75,0.0,0.54,0.19,0.1,113.73,0.0,0.78,0.51,53.6,3.53,0.41,61.34,0.16,1.8,0.09,0.0,4.56,0.0,0.0,4.23,0.0,0.5,2.21,0.0,4.33,16.21,0.0,1.07,0.0,1.83,3.21,0.07,0.0,2.45,0.21,0.0,0.0,0.0,0.19,0.0,0.0,0.27,0.0,0.0,0.0,8.35,0.04,0.28,0.0,2.02,4.03,0.0,10.98,0.0,0.08,40.83,0.0,0.11,10.91,457.4,0.0,0.23,8.41,1.97,0.0,0.0,0.02,0.0,0.0,0.0,4.81,3.31,38.23,2.78,5.88,25.53,14.96,0.0,0.05,0.0,0.0,0.0,20.08,0.65,0.0,0.63,0.0,0.0,0.0,0.0,0.0,36.16,0.0,36.24,0.0,10.48,0.0,5.26,5.3,216.02,8.35,0.0,0.0,0.19,8.19,1.48,0.0,1.57,2.46,46.24,0.0,0.0,0.0,0.17,0.0,1.33,0.0,0.15,11.77,2.1,9.1,0.0,0.05,46.15,1.28,0.0,0.0,2.29,42.05,0.0,427.66,0.0,0.0,2.36,0.12,19.55,0.0,0.03,4.2,4.33,0.0,0.98,85.86,6.42,38.94,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.99,0.0,0.0,0.0,1.11,23.76,0.12,0.0,0.42,6.44,0.0,0.0,5.88,5.9,2.51,0.12,0.16,0.0,0.1,0.0,0.0,0.0,0.0,1.06,0.0,0.06,0.65,64.42,1.0
54.86,0.33,1.36,3.58,0.0,14.67,0.12,12.48,0.0,0.0,2.76,0.0,1.92,0.26,0.13,0.0,0.0,0.0,0.0,55.62,0.0,0.27,0.0,0.0,48.18,0.0,0.27,1.83,36.46,1.35,0.44,74.12,0.0,0.9,0.0,0.0,5.92,0.0,0.0,2.3,0.04,1.16,1.91,0.0,4.15,30.83,0.0,0.5,0.0,1.38,2.54,0.18,0.0,2.67,0.25,0.04,0.0,0.0,0.19,0.0,0.0,0.1,0.0,0.0,0.0,4.58,0.0,0.78,0.0,0.57,3.27,0.0,5.75,0.0,0.12,33.13,0.0,0.0,5.78,911.91,0.0,0.16,3.18,1.24,0.0,0.0,0.07,0.0,0.0,0.0,1.39,6.03,23.24,10.96,2.58,15.55,15.71,0.0,0.08,0.0,0.0,0.25,10.17,0.26,0.0,0.27,0.02,0.0,0.0,0.0,0.0,44.32,1.22,47.03,0.0,13.58,0.0,2.9,6.61,90.34,27.26,0.0,0.0,0.0,4.83,0.86,0.0,1.1,2.0,34.16,0.0,0.0,0.0,0.0,0.04,0.15,0.0,0.21,7.93,1.23,3.7,0.0,0.07,58.23,0.0,0.0,0.0,2.74,66.49,0.0,196.45,0.15,0.0,0.85,0.1,12.7,0.0,0.0,2.61,1.31,0.0,0.19,52.68,3.15,7.29,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.14,0.0,0.0,0.0,1.34,30.0,0.0,0.0,0.73,6.19,0.0,0.0,6.94,8.07,1.3,0.0,0.8,0.0,0.04,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.69,63.58,0.0
66.74,0.08,5.87,4.66,0.0,10.69,0.04,18.19,0.0,0.06,3.73,0.0,2.49,0.19,0.16,0.0,0.0,0.0,0.0,75.22,0.0,0.25,0.0,0.05,105.97,0.0,0.59,0.81,45.77,3.69,0.29,69.45,0.08,1.5,0.0,0.0,5.63,0.12,0.0,3.82,0.0,0.4,0.36,0.0,4.5,17.25,0.0,0.37,0.02,2.11,3.41,0.19,0.0,4.91,0.11,0.0,0.0,0.04,0.28,0.0,0.0,0.17,0.0,0.0,0.0,7.59,0.0,0.1,0.0,1.7,2.98,0.0,9.78,0.0,0.0,35.78,0.0,0.0,10.4,541.33,0.0,0.61,7.62,2.36,0.0,0.0,0.03,0.0,0.0,0.0,4.31,3.01,27.07,3.57,4.52,27.4,14.27,0.0,0.06,0.0,0.09,0.05,16.31,0.19,0.0,1.55,0.0,0.0,0.09,0.0,0.0,27.59,0.0,35.82,0.0,11.44,0.0,5.03,4.88,224.88,12.75,0.0,0.0,0.0,7.39,1.64,0.0,2.44,2.43,37.24,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.38,12.05,3.37,8.11,0.0,0.07,41.78,0.0,0.0,0.0,2.32,51.28,0.0,430.95,0.0,0.0,2.52,0.21,34.46,0.0,0.09,4.8,4.33,0.0,0.61,76.24,6.45,22.88,0.0,0.26,0.0,0.0,8.86,0.0,0.0,0.84,0.0,0.0,0.16,1.68,25.78,0.39,0.0,0.99,6.69,0.0,0.0,6.93,9.98,1.13,0.26,0.43,0.0,0.21,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.6,68.07,0.0
65.38,0.0,3.96,4.42,0.0,21.44,0.0,21.68,0.0,0.0,3.45,0.0,2.81,0.0,0.11,0.0,0.0,0.0,0.06,80.32,0.0,0.23,0.0,0.0,106.09,0.0,0.74,1.49,53.83,4.02,0.33,67.1,0.1,1.58,0.0,0.0,3.33,0.0,0.0,3.81,0.0,0.46,2.23,0.0,4.82,19.42,0.0,0.9,0.0,1.56,3.93,0.04,0.0,4.07,0.21,0.0,0.87,0.1,0.04,0.0,0.0,0.04,0.0,0.0,0.0,7.09,0.03,0.37,0.0,1.56,3.79,0.0,9.19,0.0,0.0,41.12,0.0,0.0,13.01,1655.98,0.0,0.23,7.77,1.62,0.0,0.0,0.18,0.0,0.0,0.0,4.23,3.16,33.64,4.1,5.35,20.33,15.05,0.0,0.08,0.0,0.0,0.0,26.6,0.37,0.0,0.64,0.0,0.0,0.0,0.0,0.0,33.03,0.0,46.92,0.0,12.34,0.0,5.39,6.34,239.55,12.81,0.0,0.02,0.0,8.36,2.18,0.0,1.89,2.66,42.21,0.0,0.32,0.0,0.0,0.0,1.08,0.01,0.22,10.84,1.86,9.25,0.0,0.05,47.99,0.0,0.0,0.0,1.72,51.11,0.0,442.19,0.0,0.0,2.13,0.04,15.03,0.0,0.0,4.68,2.67,0.0,0.4,92.46,6.61,23.73,0.0,0.53,0.0,0.0,8.36,0.1,0.0,0.5,0.0,0.0,0.0,0.31,28.28,0.04,0.0,1.45,5.84,0.0,0.0,6.15,7.81,0.68,0.25,0.16,0.0,0.18,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.57,67.12,1.0
75.32,0.18,5.04,3.81,0.0,17.0,0.05,23.42,0.0,0.02,3.45,0.0,4.36,0.61,0.11,0.0,0.0,0.0,0.0,77.45,0.0,0.28,0.0,0.0,112.65,0.0,0.81,1.25,50.87,3.7,0.23,65.07,0.09,1.78,0.11,0.0,4.25,0.0,0.0,3.84,0.0,0.98,0.95,0.0,5.09,18.85,0.0,0.4,0.0,1.67,3.61,0.07,0.0,3.13,0.0,0.0,0.0,0.02,0.18,0.0,0.0,0.02,0.0,0.0,0.0,8.01,0.0,0.41,0.0,1.74,2.78,0.0,10.03,0.0,0.05,42.61,0.0,0.0,12.47,464.75,0.0,0.13,8.98,1.37,0.0,0.0,0.37,0.0,0.0,0.0,5.19,3.48,28.82,2.74,7.51,23.76,16.28,0.0,0.03,0.0,0.0,0.0,16.3,0.1,0.0,0.98,0.0,0.0,0.0,0.0,0.0,32.14,0.0,38.89,0.0,10.88,0.0,5.48,5.49,213.71,13.23,0.0,0.0,0.0,7.06,1.39,0.0,1.94,2.34,40.87,0.0,0.12,0.0,0.06,0.0,1.6,0.0,0.25,10.61,2.36,9.52,0.0,0.06,53.78,0.0,0.0,0.0,1.74,47.69,0.0,498.39,0.12,0.0,2.4,0.13,17.76,0.0,0.0,4.26,2.31,0.0,0.77,95.9,6.43,37.55,0.0,0.25,0.0,0.0,8.29,0.0,0.0,1.48,0.0,0.0,0.0,0.35,26.34,0.0,0.0,0.71,5.48,0.0,0.0,7.04,7.25,0.68,0.0,0.46,0.0,0.11,0.15,0.0,0.0,0.0,1.16,0.0,0.0,0.73,65.93,0.0
